city;longitude;latitude;date;pm_25;aqi
Lahore;74,3378120000000;31,5293090000000;2018-01-11;132,10;191
Lahore;74,3378120000000;31,5293090000000;2018-01-12;274,81;325
Lahore;74,3378120000000;31,5293090000000;2018-01-13;314,09;364
Lahore;74,3378120000000;31,5293090000000;2018-01-14;320,38;370
Lahore;74,3378120000000;31,5293090000000;2018-01-15;363,68;410
Lahore;74,3378120000000;31,5293090000000;2018-01-16;207,40;257
Lahore;74,3378120000000;31,5293090000000;2018-01-17;209,85;260
Lahore;74,3378120000000;31,5293090000000;2018-01-18;310,08;360
Lahore;74,3378120000000;31,5293090000000;2018-01-19;375,05;417
Lahore;74,3378120000000;31,5293090000000;2018-01-20;228,33;278
Lahore;74,3378120000000;31,5293090000000;2018-05-24;21,83;71
Lahore;74,3378120000000;31,5293090000000;2018-05-25;84,41;166
Lahore;74,3378120000000;31,5293090000000;2018-05-26;73,23;160
Lahore;74,3378120000000;31,5293090000000;2018-05-27;73,53;160
Lahore;74,3378120000000;31,5293090000000;2018-05-28;87,15;167
Lahore;74,3378120000000;31,5293090000000;2018-05-29;62,58;155
Lahore;74,3378120000000;31,5293090000000;2018-05-30;47,34;130
Lahore;74,3378120000000;31,5293090000000;2018-05-31;96,23;172
Lahore;74,3378120000000;31,5293090000000;2018-06-01;81,15;164
Lahore;74,3378120000000;31,5293090000000;2018-06-02;24,34;77
Lahore;74,3378120000000;31,5293090000000;2018-06-03;39,50;111
Lahore;74,3378120000000;31,5293090000000;2018-06-04;51,78;141
Lahore;74,3378120000000;31,5293090000000;2018-06-05;60,40;154
Lahore;74,3378120000000;31,5293090000000;2018-06-06;47,94;131
Lahore;74,3378120000000;31,5293090000000;2018-06-07;114,30;181
Lahore;74,3378120000000;31,5293090000000;2018-06-08;72,77;160
Lahore;74,3378120000000;31,5293090000000;2018-06-09;66,30;157
Lahore;74,3378120000000;31,5293090000000;2018-06-10;112,39;180
Lahore;74,3378120000000;31,5293090000000;2018-06-11;64,85;156
Lahore;74,3378120000000;31,5293090000000;2018-06-12;61,27;154
Lahore;74,3378120000000;31,5293090000000;2018-06-13;74,45;161
Lahore;74,3378120000000;31,5293090000000;2018-06-14;92,05;170
Lahore;74,3378120000000;31,5293090000000;2018-06-15;74,77;161
Lahore;74,3378120000000;31,5293090000000;2018-06-16;143,90;197
Lahore;74,3378120000000;31,5293090000000;2018-06-17;32,50;94
Lahore;74,3378120000000;31,5293090000000;2018-06-18;44,48;123
Lahore;74,3378120000000;31,5293090000000;2018-06-19;80,10;164
Lahore;74,3378120000000;31,5293090000000;2018-06-20;52,56;143
Lahore;74,3378120000000;31,5293090000000;2018-06-21;32,50;94
Lahore;74,3378120000000;31,5293090000000;2018-06-22;45,84;126
Lahore;74,3378120000000;31,5293090000000;2018-06-23;55,80;151
Lahore;74,3378120000000;31,5293090000000;2018-06-24;44,75;124
Lahore;74,3378120000000;31,5293090000000;2018-06-25;51,52;140
Lahore;74,3378120000000;31,5293090000000;2018-06-26;51,85;141
Lahore;74,3378120000000;31,5293090000000;2018-06-27;45,26;125
Lahore;74,3378120000000;31,5293090000000;2018-06-28;126,60;188
Lahore;74,3378120000000;31,5293090000000;2018-06-29;31,84;92
Lahore;74,3378120000000;31,5293090000000;2018-06-30;58,10;152
Lahore;74,3378120000000;31,5293090000000;2018-07-01;107,30;178
Lahore;74,3378120000000;31,5293090000000;2018-07-02;104,75;176
Lahore;74,3378120000000;31,5293090000000;2018-07-03;43,00;119
Lahore;74,3378120000000;31,5293090000000;2019-04-27;28,29;85
Lahore;74,3378120000000;31,5293090000000;2019-04-28;81,21;164
Lahore;74,3378120000000;31,5293090000000;2019-04-29;104,95;177
Lahore;74,3378120000000;31,5293090000000;2019-05-01;53,29;145
Lahore;74,3378120000000;31,5293090000000;2019-05-02;123,93;186
Lahore;74,3378120000000;31,5293090000000;2019-05-03;30,86;90
Lahore;74,3378120000000;31,5293090000000;2019-05-04;11,99;50
Lahore;74,3378120000000;31,5293090000000;2019-05-05;115,15;182
Lahore;74,3378120000000;31,5293090000000;2019-05-06;136,65;193
Lahore;74,3378120000000;31,5293090000000;2019-05-07;152,82;203
Lahore;74,3378120000000;31,5293090000000;2019-05-08;98,31;173
Lahore;74,3378120000000;31,5293090000000;2019-05-09;123,08;186
Lahore;74,3378120000000;31,5293090000000;2019-05-10;72,38;160
Lahore;74,3378120000000;31,5293090000000;2019-05-11;33,89;97
Lahore;74,3378120000000;31,5293090000000;2019-05-12;93,99;171
Lahore;74,3378120000000;31,5293090000000;2019-05-13;56,88;152
Lahore;74,3378120000000;31,5293090000000;2019-05-14;35,30;100
Lahore;74,3378120000000;31,5293090000000;2019-05-15;70,81;159
Lahore;74,3378120000000;31,5293090000000;2019-05-16;69,85;158
Lahore;74,3378120000000;31,5293090000000;2019-05-17;132,74;191
Lahore;74,3378120000000;31,5293090000000;2019-05-18;70,11;159
Lahore;74,3378120000000;31,5293090000000;2019-05-19;96,76;172
Lahore;74,3378120000000;31,5293090000000;2019-05-20;17,47;62
Lahore;74,3378120000000;31,5293090000000;2019-05-21;106,49;177
Lahore;74,3378120000000;31,5293090000000;2019-05-22;80,38;164
Lahore;74,3378120000000;31,5293090000000;2019-05-23;77,02;162
Lahore;74,3378120000000;31,5293090000000;2019-05-24;29,21;87
Lahore;74,3378120000000;31,5293090000000;2019-05-25;64,64;156
Lahore;74,3378120000000;31,5293090000000;2019-05-26;67,42;157
Lahore;74,3378120000000;31,5293090000000;2019-05-27;102,80;175
Lahore;74,3378120000000;31,5293090000000;2019-05-28;87,15;167
Lahore;74,3378120000000;31,5293090000000;2019-05-29;72,78;160
Lahore;74,3378120000000;31,5293090000000;2019-05-30;112,56;180
Lahore;74,3378120000000;31,5293090000000;2019-05-31;97,37;173
Lahore;74,3378120000000;31,5293090000000;2019-06-01;105,91;177
Lahore;74,3378120000000;31,5293090000000;2019-06-02;87,78;168
Lahore;74,3378120000000;31,5293090000000;2019-06-03;106,28;177
Lahore;74,3378120000000;31,5293090000000;2019-06-04;27,92;84
Lahore;74,3378120000000;31,5293090000000;2019-06-10;20,12;68
Lahore;74,3378120000000;31,5293090000000;2019-06-11;43,43;120
Lahore;74,3378120000000;31,5293090000000;2019-06-12;38,61;109
Lahore;74,3378120000000;31,5293090000000;2019-06-13;27,14;82
Lahore;74,3378120000000;31,5293090000000;2019-06-14;60,55;154
Lahore;74,3378120000000;31,5293090000000;2019-06-15;63,55;155
Lahore;74,3378120000000;31,5293090000000;2019-06-16;45,75;126
Lahore;74,3378120000000;31,5293090000000;2019-06-17;40,67;114
Lahore;74,3378120000000;31,5293090000000;2019-06-18;16,50;60
Lahore;74,3378120000000;31,5293090000000;2019-06-19;32,54;94
Lahore;74,3378120000000;31,5293090000000;2019-06-20;57,70;152
Lahore;74,3378120000000;31,5293090000000;2019-06-21;31,00;91
Lahore;74,3378120000000;31,5293090000000;2019-06-22;49,25;135
Lahore;74,3378120000000;31,5293090000000;2019-06-23;44,75;124
Lahore;74,3378120000000;31,5293090000000;2019-06-24;29,39;87
Lahore;74,3378120000000;31,5293090000000;2019-06-25;93,10;170
Lahore;74,3378120000000;31,5293090000000;2019-06-26;89,33;168
Lahore;74,3378120000000;31,5293090000000;2019-06-27;14,71;56
Lahore;74,3378120000000;31,5293090000000;2019-06-28;39,87;112
Lahore;74,3546050000000;31,5408080000000;2019-04-17;37,52;106
Lahore;74,3546050000000;31,5408080000000;2019-04-18;71,07;159
Lahore;74,3546050000000;31,5408080000000;2019-04-19;80,13;164
Lahore;74,3546050000000;31,5408080000000;2019-04-20;113,69;181
Lahore;74,3546050000000;31,5408080000000;2019-04-21;128,56;189
Lahore;74,3546050000000;31,5408080000000;2019-04-22;27,23;83
Lahore;74,3546050000000;31,5408080000000;2019-04-23;37,23;105
Lahore;74,3546050000000;31,5408080000000;2019-04-24;68,25;158
Lahore;74,3546050000000;31,5408080000000;2019-04-25;49,36;135
Lahore;74,3546050000000;31,5408080000000;2019-04-26;26,15;80
Lahore;74,3546050000000;31,5408080000000;2019-04-30;69,43;158
Lahore;74,3546050000000;31,5408080000000;2019-06-05;41,61;116
Lahore;74,3546050000000;31,5408080000000;2019-06-06;16,53;60
Lahore;74,3546050000000;31,5408080000000;2019-06-07;9,18;38
Lahore;74,3546050000000;31,5408080000000;2019-06-08;44,54;123
Lahore;74,3546050000000;31,5408080000000;2019-06-09;15,77;59
Lahore;74,3546050000000;31,5408080000000;2019-06-29;13,66;54
Lahore;74,3546050000000;31,5408080000000;2019-06-30;13,42;54
Lahore;74,3546050000000;31,5408080000000;2019-07-01;17,25;62
Lahore;74,3546050000000;31,5408080000000;2019-07-02;14,85;57
Lahore;74,3546050000000;31,5408080000000;2019-07-03;21,18;70
Lahore;74,3546050000000;31,5408080000000;2019-07-04;22,08;72
Lahore;74,3546050000000;31,5408080000000;2019-07-05;7,84;32
Lahore;74,3546050000000;31,5408080000000;2019-07-06;19,45;66
Lahore;74,3546050000000;31,5408080000000;2019-07-07;59,23;153
Lahore;74,3546050000000;31,5408080000000;2019-07-08;23,95;76
Lahore;74,3546050000000;31,5408080000000;2019-07-09;25,98;80
Lahore;74,3546050000000;31,5408080000000;2019-07-10;26,03;80
Lahore;74,3546050000000;31,5408080000000;2019-07-11;25,04;78
Lahore;74,3546050000000;31,5408080000000;2019-07-12;17,19;62
Lahore;74,3546050000000;31,5408080000000;2019-07-13;35,76;102
Lahore;74,3546050000000;31,5408080000000;2019-07-14;8,32;34
Lahore;74,3546050000000;31,5408080000000;2019-07-15;16,61;60
Lahore;74,3546050000000;31,5408080000000;2019-07-16;21,10;70
Lahore;74,3546050000000;31,5408080000000;2019-07-17;7,95;33
Lahore;74,3546050000000;31,5408080000000;2019-07-18;16,12;59
Lahore;74,3546050000000;31,5408080000000;2019-07-19;27,74;84
Lahore;74,3546050000000;31,5408080000000;2019-07-20;20,94;70
Lahore;74,3546050000000;31,5408080000000;2019-07-21;14,15;55
Lahore;74,3546050000000;31,5408080000000;2019-07-22;46,80;129
Lahore;74,3546050000000;31,5408080000000;2019-07-23;27,55;83
Lahore;74,3546050000000;31,5408080000000;2019-07-24;31,53;92
Lahore;74,3546050000000;31,5408080000000;2019-07-25;33,09;95
Lahore;74,3546050000000;31,5408080000000;2019-07-26;9,02;37
Lahore;74,3546050000000;31,5408080000000;2019-07-27;19,66;67
Lahore;74,3546050000000;31,5408080000000;2019-07-28;9,36;39
Lahore;74,3546050000000;31,5408080000000;2019-07-29;52,69;143
Lahore;74,3546050000000;31,5408080000000;2019-07-30;7,68;32
Lahore;74,3546050000000;31,5408080000000;2019-07-31;33,00;95
Lahore;74,3546050000000;31,5408080000000;2019-08-01;13,85;55
Lahore;74,3546050000000;31,5408080000000;2019-08-02;15,34;58
Lahore;74,3230027900000;31,5116758500000;2018-09-01;54,00;146
Lahore;74,3230027900000;31,5116758500000;2018-09-02;58,96;153
Lahore;74,3230027900000;31,5116758500000;2018-09-03;48,67;133
Lahore;74,3230027900000;31,5116758500000;2018-09-04;84,28;166
Lahore;74,3230027900000;31,5116758500000;2018-09-05;114,06;181
Lahore;74,3230027900000;31,5116758500000;2018-09-06;86,37;167
Lahore;74,3230027900000;31,5116758500000;2018-09-07;88,42;168
Lahore;74,3230027900000;31,5116758500000;2018-09-08;19,50;66
Lahore;74,3230027900000;31,5116758500000;2018-09-09;34,91;99
Lahore;74,3230027900000;31,5116758500000;2018-09-10;28,66;86
Lahore;74,3230027900000;31,5116758500000;2018-09-11;67,15;157
Lahore;74,3230027900000;31,5116758500000;2018-09-12;83,10;165
Lahore;74,3230027900000;31,5116758500000;2018-09-13;94,48;171
Lahore;74,3230027900000;31,5116758500000;2018-09-14;84,56;166
Lahore;74,3230027900000;31,5116758500000;2018-09-15;75,15;161
Lahore;74,3230027900000;31,5116758500000;2018-09-16;74,47;161
Lahore;74,3230027900000;31,5116758500000;2018-09-17;38,50;108
Lahore;74,3230027900000;31,5116758500000;2018-09-18;112,09;180
Lahore;74,3230027900000;31,5116758500000;2018-09-19;98,22;173
Lahore;74,3230027900000;31,5116758500000;2018-09-20;81,65;164
Lahore;74,3230027900000;31,5116758500000;2018-09-21;89,23;168
Lahore;74,3230027900000;31,5116758500000;2018-09-22;96,40;172
Lahore;74,3230027900000;31,5116758500000;2018-09-23;14,25;56
Lahore;74,3230027900000;31,5116758500000;2018-09-24;11,75;49
Lahore;74,3230027900000;31,5116758500000;2018-09-25;11,00;45
Lahore;74,3230027900000;31,5116758500000;2018-09-26;99,55;174
Lahore;74,3230027900000;31,5116758500000;2018-09-27;108,63;178
Lahore;74,3230027900000;31,5116758500000;2018-09-28;176,17;226
Lahore;74,3230027900000;31,5116758500000;2018-09-29;178,88;229
Lahore;74,3230027900000;31,5116758500000;2018-09-30;134,05;192
Lahore;74,3230027900000;31,5116758500000;2018-10-01;142,38;196
Lahore;74,3230027900000;31,5116758500000;2018-10-02;109,70;179
Lahore;74,3230027900000;31,5116758500000;2018-10-03;139,87;195
Lahore;74,3230027900000;31,5116758500000;2018-10-04;104,00;176
Lahore;74,3230027900000;31,5116758500000;2018-10-05;189,15;239
Lahore;74,3230027900000;31,5116758500000;2018-10-06;172,05;222
Lahore;74,3230027900000;31,5116758500000;2018-10-07;169,16;219
Lahore;74,3230027900000;31,5116758500000;2018-10-08;134,76;192
Lahore;74,3230027900000;31,5116758500000;2018-10-09;84,73;166
Lahore;74,3230027900000;31,5116758500000;2018-10-10;58,27;152
Lahore;74,3230027900000;31,5116758500000;2018-10-11;348,77;398
Lahore;74,3230027900000;31,5116758500000;2018-10-12;64,27;156
Lahore;74,3230027900000;31,5116758500000;2018-10-13;237,62;287
Lahore;74,3230027900000;31,5116758500000;2018-10-14;213,95;264
Lahore;74,3230027900000;31,5116758500000;2018-10-15;209,95;260
Lahore;74,3230027900000;31,5116758500000;2018-10-16;261,09;311
Lahore;74,3230027900000;31,5116758500000;2018-10-17;145,70;198
Lahore;74,3230027900000;31,5116758500000;2018-10-18;211,65;262
Lahore;74,3230027900000;31,5116758500000;2018-10-19;234,81;284
Lahore;74,3230027900000;31,5116758500000;2018-10-20;246,28;296
Lahore;74,3230027900000;31,5116758500000;2018-10-21;209,74;260
Lahore;74,3230027900000;31,5116758500000;2018-10-22;217,94;268
Lahore;74,3230027900000;31,5116758500000;2018-10-23;214,31;264
Lahore;74,3230027900000;31,5116758500000;2018-10-24;149,82;200
Lahore;74,3230027900000;31,5116758500000;2018-10-25;179,86;230
Lahore;74,3230027900000;31,5116758500000;2018-10-26;165,72;216
Lahore;74,3230027900000;31,5116758500000;2018-10-27;350,30;400
Lahore;74,3230027900000;31,5116758500000;2018-10-28;423,63;449
Lahore;74,3230027900000;31,5116758500000;2018-10-29;431,73;455
Lahore;74,3230027900000;31,5116758500000;2018-10-30;475,32;483
Lahore;74,3230027900000;31,5116758500000;2018-10-31;510,31;506
Lahore;74,3230027900000;31,5116758500000;2018-11-01;646,70;596
Lahore;74,3230027900000;31,5116758500000;2018-11-02;672,43;613
Lahore;74,3230027900000;31,5116758500000;2018-11-03;155,06;206
Lahore;74,3230027900000;31,5116758500000;2018-11-04;104,41;176
Lahore;74,3230027900000;31,5116758500000;2018-11-05;225,93;276
Lahore;74,3230027900000;31,5116758500000;2018-11-06;186,63;237
Lahore;74,3230027900000;31,5116758500000;2018-11-07;154,50;205
Lahore;74,3230027900000;31,5116758500000;2018-11-08;277,35;328
Lahore;74,3230027900000;31,5116758500000;2018-11-09;312,30;362
Lahore;74,3230027900000;31,5116758500000;2018-11-10;399,26;433
Lahore;74,3230027900000;31,5116758500000;2018-11-11;329,05;379
Lahore;74,3230027900000;31,5116758500000;2018-11-12;407,63;439
Lahore;74,3230027900000;31,5116758500000;2018-11-13;452,00;468
Lahore;74,3230027900000;31,5116758500000;2018-11-14;106,10;177
Lahore;74,3230027900000;31,5116758500000;2018-11-15;112,22;180
Lahore;74,3230027900000;31,5116758500000;2018-11-16;312,31;362
Lahore;74,3230027900000;31,5116758500000;2018-11-17;177,36;228
Lahore;74,3230027900000;31,5116758500000;2018-11-18;279,43;330
Lahore;74,3230027900000;31,5116758500000;2018-11-19;307,69;358
Lahore;74,3230027900000;31,5116758500000;2018-11-20;691,48;626
Lahore;74,3230027900000;31,5116758500000;2018-11-21;194,08;244
Lahore;74,3230027900000;31,5116758500000;2018-11-22;131,65;190
Lahore;74,3230027900000;31,5116758500000;2018-11-23;245,95;295
Lahore;74,3230027900000;31,5116758500000;2018-11-24;85,31;166
Lahore;74,3230027900000;31,5116758500000;2018-11-25;126,10;187
Lahore;74,3230027900000;31,5116758500000;2018-11-26;292,67;343
Lahore;74,3230027900000;31,5116758500000;2018-11-27;556,00;537
Lahore;74,3230027900000;31,5116758500000;2018-11-28;344,45;394
Lahore;74,3230027900000;31,5116758500000;2018-11-29;616,91;577
Lahore;74,3230027900000;31,5116758500000;2018-11-30;282,35;333
Lahore;74,3230027900000;31,5116758500000;2018-12-01;223,63;273
Lahore;74,3230027900000;31,5116758500000;2018-12-02;266,81;317
Lahore;74,3230027900000;31,5116758500000;2018-12-03;329,94;380
Lahore;74,3230027900000;31,5116758500000;2018-12-04;449,15;466
Lahore;74,3230027900000;31,5116758500000;2018-12-05;364,60;410
Lahore;74,3230027900000;31,5116758500000;2018-12-06;453,09;469
Lahore;74,3230027900000;31,5116758500000;2018-12-07;600,43;566
Lahore;74,3230027900000;31,5116758500000;2018-12-08;446,50;464
Lahore;74,3230027900000;31,5116758500000;2018-12-09;368,94;413
Lahore;74,3230027900000;31,5116758500000;2018-12-10;386,27;425
Lahore;74,3230027900000;31,5116758500000;2018-12-11;185,60;236
Lahore;74,3230027900000;31,5116758500000;2018-12-12;118,91;184
Lahore;74,3230027900000;31,5116758500000;2018-12-13;148,55;199
Lahore;74,3230027900000;31,5116758500000;2018-12-14;220,79;271
Lahore;74,3230027900000;31,5116758500000;2018-12-15;258,53;309
Lahore;74,3230027900000;31,5116758500000;2018-12-16;275,69;326
Lahore;74,3230027900000;31,5116758500000;2018-12-17;338,58;388
Lahore;74,3230027900000;31,5116758500000;2018-12-18;378,80;420
Lahore;74,3230027900000;31,5116758500000;2018-12-19;336,22;386
Lahore;74,3230027900000;31,5116758500000;2018-12-20;361,63;408
Lahore;74,3230027900000;31,5116758500000;2018-12-21;454,72;470
Lahore;74,3230027900000;31,5116758500000;2018-12-22;500,59;500
Lahore;74,3230027900000;31,5116758500000;2018-12-23;493,12;495
Lahore;74,3230027900000;31,5116758500000;2018-12-24;716,96;643
Lahore;74,3230027900000;31,5116758500000;2018-12-25;461,52;474
Lahore;74,3230027900000;31,5116758500000;2018-12-26;359,52;407
Lahore;74,3230027900000;31,5116758500000;2018-12-27;638,45;591
Lahore;74,3230027900000;31,5116758500000;2018-12-28;349,22;399
Lahore;74,3230027900000;31,5116758500000;2018-12-29;565,59;543
Lahore;74,3230027900000;31,5116758500000;2018-12-30;706,18;636
Lahore;74,3230027900000;31,5116758500000;2018-12-31;463,95;476
Lahore;74,3230027900000;31,5116758500000;2019-01-01;587,41;557
Lahore;74,3230027900000;31,5116758500000;2019-01-02;785,98;688
Lahore;74,3230027900000;31,5116758500000;2019-01-03;947,07;795
Lahore;74,3230027900000;31,5116758500000;2019-01-04;476,58;484
Lahore;74,3230027900000;31,5116758500000;2019-01-05;441,94;461
Lahore;74,3230027900000;31,5116758500000;2019-01-06;133,88;191
Lahore;74,3230027900000;31,5116758500000;2019-01-07;186,41;237
Lahore;74,3230027900000;31,5116758500000;2019-01-08;284,51;335
Lahore;74,3230027900000;31,5116758500000;2019-01-09;180,81;231
Lahore;74,3230027900000;31,5116758500000;2019-01-10;148,84;199
Lahore;74,3230027900000;31,5116758500000;2019-01-11;268,38;319
Lahore;74,3230027900000;31,5116758500000;2019-01-12;326,66;376
Lahore;74,3230027900000;31,5116758500000;2019-01-13;138,84;194
Lahore;74,3230027900000;31,5116758500000;2019-01-14;81,44;164
Lahore;74,3230027900000;31,5116758500000;2019-01-15;120,30;184
Lahore;74,3230027900000;31,5116758500000;2019-01-23;26,16;80
Lahore;74,3230027900000;31,5116758500000;2019-01-24;233,53;283
Lahore;74,3230027900000;31,5116758500000;2019-01-25;243,03;293
Lahore;74,3230027900000;31,5116758500000;2019-01-26;274,23;324
Lahore;74,3230027900000;31,5116758500000;2019-01-27;236,48;286
Lahore;74,3230027900000;31,5116758500000;2019-01-28;252,32;303
Lahore;74,3230027900000;31,5116758500000;2019-01-29;218,49;268
Lahore;74,3230027900000;31,5116758500000;2019-01-30;322,31;372
Lahore;74,3230027900000;31,5116758500000;2019-01-31;81,39;164
Lahore;74,3230027900000;31,5116758500000;2019-02-01;116,99;183
Lahore;74,3230027900000;31,5116758500000;2019-02-02;150,68;201
Lahore;74,3230027900000;31,5116758500000;2019-02-03;255,98;306
Lahore;74,3230027900000;31,5116758500000;2019-02-04;273,91;324
Lahore;74,3230027900000;31,5116758500000;2019-02-05;216,63;266
Lahore;74,3230027900000;31,5116758500000;2019-02-06;189,75;240
Lahore;74,3230027900000;31,5116758500000;2019-02-07;30,53;90
Lahore;74,3230027900000;31,5116758500000;2019-02-08;85,76;167
Lahore;74,3230027900000;31,5116758500000;2019-02-09;95,59;172
Lahore;74,3230027900000;31,5116758500000;2019-02-10;141,66;195
Lahore;74,3230027900000;31,5116758500000;2019-02-11;172,06;222
Lahore;74,3230027900000;31,5116758500000;2019-02-12;175,78;226
Lahore;74,3230027900000;31,5116758500000;2019-02-13;296,13;346
Lahore;74,3230027900000;31,5116758500000;2019-02-14;220,33;270
Lahore;74,3230027900000;31,5116758500000;2019-02-15;137,33;193
Lahore;74,3230027900000;31,5116758500000;2019-02-16;289,99;340
Lahore;74,3230027900000;31,5116758500000;2019-02-17;172,71;223
Lahore;74,3230027900000;31,5116758500000;2019-02-18;27,37;83
Lahore;74,3230027900000;31,5116758500000;2019-02-19;90,63;169
Lahore;74,3230027900000;31,5116758500000;2019-02-20;245,11;295
Lahore;74,3230027900000;31,5116758500000;2019-02-21;86,99;167
Lahore;74,3230027900000;31,5116758500000;2019-02-22;59,05;153
Lahore;74,3230027900000;31,5116758500000;2019-02-23;132,75;191
Lahore;74,3230027900000;31,5116758500000;2019-02-24;114,17;181
Lahore;74,3230027900000;31,5116758500000;2019-02-25;125,12;187
Lahore;74,3230027900000;31,5116758500000;2019-02-26;40,33;113
Lahore;74,3230027900000;31,5116758500000;2019-02-27;27,73;84
Lahore;74,3230027900000;31,5116758500000;2019-02-28;92,82;170
Lahore;74,3230027900000;31,5116758500000;2019-03-01;163,48;214
Lahore;74,3230027900000;31,5116758500000;2019-03-02;61,70;154
Lahore;74,3230027900000;31,5116758500000;2019-03-03;37,58;106
Lahore;74,3230027900000;31,5116758500000;2019-03-04;74,51;161
Lahore;74,3230027900000;31,5116758500000;2019-03-05;67,18;157
Lahore;74,3230027900000;31,5116758500000;2019-03-06;133,00;191
Lahore;74,3230027900000;31,5116758500000;2019-03-07;72,82;160
Lahore;74,3230027900000;31,5116758500000;2019-03-08;56,33;151
Lahore;74,3230027900000;31,5116758500000;2019-03-09;130,22;190
Lahore;74,3230027900000;31,5116758500000;2019-03-10;65,34;156
Lahore;74,3230027900000;31,5116758500000;2019-03-11;44,95;124
Lahore;74,3230027900000;31,5116758500000;2019-03-12;55,79;151
Lahore;74,3230027900000;31,5116758500000;2019-03-13;113,11;181
Lahore;74,3230027900000;31,5116758500000;2019-03-14;60,85;154
Lahore;74,3230027900000;31,5116758500000;2019-03-15;93,91;171
Lahore;74,3230027900000;31,5116758500000;2019-03-16;96,79;172
Lahore;74,3230027900000;31,5116758500000;2019-03-17;62,20;154
Lahore;74,3230027900000;31,5116758500000;2019-03-18;84,72;166
Lahore;74,3230027900000;31,5116758500000;2019-03-19;77,68;162
Lahore;74,3230027900000;31,5116758500000;2019-03-20;54,88;148
Lahore;74,3230027900000;31,5116758500000;2019-03-21;22,57;73
Lahore;74,3230027900000;31,5116758500000;2019-03-22;59,70;153
Lahore;74,3230027900000;31,5116758500000;2019-03-23;47,49;130
Lahore;74,3230027900000;31,5116758500000;2019-03-24;70,98;159
Lahore;74,3230027900000;31,5116758500000;2019-03-25;85,41;166
Lahore;74,3230027900000;31,5116758500000;2019-03-26;62,96;155
Lahore;74,3230027900000;31,5116758500000;2019-03-27;70,09;159
Lahore;74,3230027900000;31,5116758500000;2019-03-28;107,11;178
Lahore;74,3230027900000;31,5116758500000;2019-03-29;161,83;212
Lahore;74,3230027900000;31,5116758500000;2019-03-30;164,27;215
Lahore;74,3230027900000;31,5116758500000;2019-03-31;23,69;75
Lahore;74,3230027900000;31,5116758500000;2019-04-01;32,58;94
Lahore;74,3230027900000;31,5116758500000;2019-04-02;87,43;167
Lahore;74,3230027900000;31,5116758500000;2019-04-03;58,81;153
Lahore;74,3230027900000;31,5116758500000;2019-04-04;130,18;190
Lahore;74,3230027900000;31,5116758500000;2019-04-05;179,77;230
Lahore;74,3230027900000;31,5116758500000;2019-04-06;85,31;166
Lahore;74,3230027900000;31,5116758500000;2019-04-07;17,69;63
Lahore;74,3230027900000;31,5116758500000;2019-04-08;43,94;122
Lahore;74,3230027900000;31,5116758500000;2019-04-14;26,77;82
Lahore;74,3230027900000;31,5116758500000;2019-04-16;20,41;68
Karachi;67,0710338000000;24,9242647000000;2018-02-14;71,00;159
Karachi;67,0710338000000;24,9242647000000;2018-02-16;246,00;296
Karachi;67,0710338000000;24,9242647000000;2018-02-17;46,00;127
Karachi;67,0710338000000;24,9242647000000;2018-02-18;128,00;188
Karachi;67,0710338000000;24,9242647000000;2018-02-19;51,00;139
Karachi;67,0710338000000;24,9242647000000;2018-02-20;56,00;151
Karachi;67,0710338000000;24,9242647000000;2018-02-21;39,00;110
Karachi;67,0710338000000;24,9242647000000;2018-02-22;34,00;97
Karachi;67,0710338000000;24,9242647000000;2018-02-23;39,00;110
Karachi;67,0710338000000;24,9242647000000;2018-02-24;28,00;84
Karachi;67,0710338000000;24,9242647000000;2018-02-25;73,00;160
Karachi;67,0710338000000;24,9242647000000;2018-02-26;68,00;157
Karachi;67,0710338000000;24,9242647000000;2018-02-27;120,00;184
Karachi;67,0710338000000;24,9242647000000;2018-02-28;55,00;149
Karachi;67,0710338000000;24,9242647000000;2018-03-01;50,00;137
Karachi;67,0710338000000;24,9242647000000;2018-03-02;75,00;161
Karachi;67,0710338000000;24,9242647000000;2018-03-03;48,00;132
Karachi;67,0710338000000;24,9242647000000;2018-03-04;35,00;99
Karachi;67,0710338000000;24,9242647000000;2018-03-05;31,00;91
Karachi;67,0710338000000;24,9242647000000;2018-03-06;158,00;208
Karachi;67,0710338000000;24,9242647000000;2018-03-07;103,00;176
Karachi;67,0710338000000;24,9242647000000;2018-03-08;87,00;167
Karachi;67,0710338000000;24,9242647000000;2018-03-09;122,00;185
Karachi;67,0710338000000;24,9242647000000;2018-03-10;58,00;152
Karachi;67,0710338000000;24,9242647000000;2018-03-11;33,00;95
Karachi;67,0710338000000;24,9242647000000;2018-03-12;23,00;74
Karachi;67,0710338000000;24,9242647000000;2018-03-13;25,00;78
Karachi;67,0710338000000;24,9242647000000;2018-03-14;28,00;84
Karachi;67,0710338000000;24,9242647000000;2018-03-15;34,00;97
Karachi;67,0710338000000;24,9242647000000;2018-03-16;35,00;99
Karachi;67,0710338000000;24,9242647000000;2018-03-17;30,00;88
Karachi;67,0710338000000;24,9242647000000;2018-03-18;28,00;84
Karachi;67,0710338000000;24,9242647000000;2018-03-19;25,00;78
Karachi;67,0710338000000;24,9242647000000;2018-03-20;28,00;84
Karachi;67,0710338000000;24,9242647000000;2018-03-21;28,00;84
Karachi;67,0710338000000;24,9242647000000;2018-03-22;48,00;132
Karachi;67,0710338000000;24,9242647000000;2018-03-23;36,00;102
